Year,UNIT_MEASURE,Пол,Старосна доб,Value
1999,Број,M,51,11617
1999,Број,M,52,12287
1999,Број,M,53,9748
1999,Број,M,54,9087
1999,Број,M,55,9049
1999,Број,M,56,9091
1999,Број,M,57,10710
1999,Број,M,58,11306
1999,Број,M,59,11868
1999,Број,M,60,11136
1999,Број,M,61,11071
1999,Број,M,62,11026
1999,Број,M,63,10838
1999,Број,M,64,10190
1999,Број,M,65,9583
1999,Број,M,66,8795
1999,Број,M,67,8624
1999,Број,M,68,8120
1999,Број,M,69,7265
1999,Број,M,70,6553
1999,Број,M,71,5473
1999,Број,M,72,4455
1999,Број,M,73,3671
1999,Број,M,74,2886
1999,Број,M,75,2491
1999,Број,M,76,2084
1999,Број,M,77,1654
1999,Број,M,78,1612
1999,Број,M,79,1172
1999,Број,M,80,661
1999,Број,M,81,489
1999,Број,M,82,451
1999,Број,M,83,553
1999,Број,M,84,683
1999,Број,M,85+,2216
1999,Број,Ж,Укупно,1118221
1999,Број,Ж,0,13565
1999,Број,Ж,1,14912
1999,Број,Ж,2,16970
1999,Број,Ж,3,17147
1999,Број,Ж,4,16706
1999,Број,Ж,5,13266
1999,Број,Ж,6,12440
1999,Број,Ж,7,15035
1999,Број,Ж,8,15924
1999,Број,Ж,9,15943
1999,Број,Ж,10,16069
1999,Број,Ж,11,16512
1999,Број,Ж,12,16155
1999,Број,Ж,13,16295
1999,Број,Ж,14,16335
1999,Број,Ж,15,17072
1999,Број,Ж,16,16376
1999,Број,Ж,17,16200
1999,Број,Ж,18,16509
1999,Број,Ж,19,16169
1999,Број,Ж,20,15976
1999,Број,Ж,21,16054
1999,Број,Ж,22,16122
1999,Број,Ж,23,16535
1999,Број,Ж,24,16084
1999,Број,Ж,25,16034
1999,Број,Ж,26,15936
1999,Број,Ж,27,16325
1999,Број,Ж,28,16008
1999,Број,Ж,29,15343
1999,Број,Ж,30,16343
1999,Број,Ж,31,16595
1999,Број,Ж,32,17138
1999,Број,Ж,33,17598
1999,Број,Ж,34,17931
1999,Број,Ж,35,17788
1999,Број,Ж,36,18065
1999,Број,Ж,37,18895
1999,Број,Ж,38,18575
1999,Број,Ж,39,18604
1999,Број,Ж,40,18390
1999,Број,Ж,41,17872
1999,Број,Ж,42,16790
1999,Број,Ж,43,17079
1999,Број,Ж,44,17559
1999,Број,Ж,45,16544
1999,Број,Ж,46,16956
1999,Број,Ж,47,15483
1999,Број,Ж,48,14544
1999,Број,Ж,49,14742
1999,Број,Ж,50,14226
1999,Број,Ж,51,13013
1999,Број,Ж,52,13597
1999,Број,Ж,53,10667
1999,Број,Ж,54,10261
1999,Број,Ж,55,9945
1999,Број,Ж,56,10603
1999,Број,Ж,57,11807
1999,Број,Ж,58,12872
1999,Број,Ж,59,13601
1999,Број,Ж,60,12819
1999,Број,Ж,61,13004
1999,Број,Ж,62,12637
1999,Број,Ж,63,12406
1999,Број,Ж,64,12247
1999,Број,Ж,65,11467
1999,Број,Ж,66,10637
1999,Број,Ж,67,10329
1999,Број,Ж,68,9571
1999,Број,Ж,69,9160
1999,Број,Ж,70,8323
1999,Број,Ж,71,7587
1999,Број,Ж,72,6860
1999,Број,Ж,73,6375
1999,Број,Ж,74,5567
1999,Број,Ж,75,4762
1999,Број,Ж,76,4381
1999,Број,Ж,77,3686
1999,Број,Ж,78,3462
1999,Број,Ж,79,2522
1999,Број,Ж,80,1362
1999,Број,Ж,81,1077
1999,Број,Ж,82,909
1999,Број,Ж,83,1177
1999,Број,Ж,84,1330
1999,Број,Ж,85+,4464
2000,Број,Оба пола,Укупно,2199128
2000,Број,Оба пола,0,25862
2000,Број,Оба пола,1,27440
2000,Број,Оба пола,2,30548
2000,Број,Оба пола,3,35186
2000,Број,Оба пола,4,35453
2000,Број,Оба пола,5,34157
2000,Број,Оба пола,6,27445
2000,Број,Оба пола,7,25770
2000,Број,Оба пола,8,30193
2000,Број,Оба пола,9,32733
2000,Број,Оба пола,10,32896
2000,Број,Оба пола,11,32787
2000,Број,Оба пола,12,33836
2000,Број,Оба пола,13,33533
2000,Број,Оба пола,14,33495
2000,Број,Оба пола,15,33597
2000,Број,Оба пола,16,34653
2000,Број,Оба пола,17,33328
2000,Број,Оба пола,18,33202
2000,Број,Оба пола,19,33636
2000,Број,Оба пола,20,32836
2000,Број,Оба пола,21,32455
2000,Број,Оба пола,22,32445
2000,Број,Оба пола,23,32358
2000,Број,Оба пола,24,33209
2000,Број,Оба пола,25,32198
2000,Број,Оба пола,26,31888
2000,Број,Оба пола,27,31492
2000,Број,Оба пола,28,32684
2000,Број,Оба пола,29,32007
2000,Број,Оба пола,30,30691
2000,Број,Оба пола,31,32815
2000,Број,Оба пола,32,33155
2000,Број,Оба пола,33,34197
2000,Број,Оба пола,34,35052
2000,Број,Оба пола,35,35495
2000,Број,Оба пола,36,35540
2000,Број,Оба пола,37,35919
2000,Број,Оба пола,38,37301
2000,Број,Оба пола,39,36844
2000,Број,Оба пола,40,36595
2000,Број,Оба пола,41,36767
2000,Број,Оба пола,42,34964
2000,Број,Оба пола,43,33489
2000,Број,Оба пола,44,34129
2000,Број,Оба пола,45,34519
2000,Број,Оба пола,46,33097
2000,Број,Оба пола,47,33036
2000,Број,Оба пола,48,30057
2000,Број,Оба пола,49,28099
2000,Број,Оба пола,50,28373
2000,Број,Оба пола,51,26984
2000,Број,Оба пола,52,24486
2000,Број,Оба пола,53,25740
2000,Број,Оба пола,54,20274
2000,Број,Оба пола,55,19201
2000,Број,Оба пола,56,18821
2000,Број,Оба пола,57,19476
2000,Број,Оба пола,58,22257
2000,Број,Оба пола,59,23872
2000,Број,Оба пола,60,25167
2000,Број,Оба пола,61,23563
2000,Број,Оба пола,62,23674
2000,Број,Оба пола,63,23223
2000,Број,Оба пола,64,22784
2000,Број,Оба пола,65,21944
2000,Број,Оба пола,66,20532
2000,Број,Оба пола,67,18881
2000,Број,Оба пола,68,18342
2000,Број,Оба пола,69,17043
2000,Број,Оба пола,70,15794
2000,Број,Оба пола,71,14265
2000,Број,Оба пола,72,12484
2000,Број,Оба пола,73,10773
2000,Број,Оба пола,74,9464
2000,Број,Оба пола,75,7938
2000,Број,Оба пола,76,6783
2000,Број,Оба пола,77,6002
2000,Број,Оба пола,78,4906
2000,Број,Оба пола,79,4636
2000,Број,Оба пола,80,3374
2000,Број,Оба пола,81,1795
2000,Број,Оба пола,82,1373
2000,Број,Оба пола,83,1190
2000,Број,Оба пола,84,1498
2000,Број,Оба пола,85+,7133
2000,Број,M,Укупно,1075968
2000,Број,M,0,13186
2000,Број,M,1,13881
2000,Број,M,2,15636
2000,Број,M,3,18220
2000,Број,M,4,18306
2000,Број,M,5,17452
2000,Број,M,6,14179
2000,Број,M,7,13333
2000,Број,M,8,15161
2000,Број,M,9,16811
2000,Број,M,10,16958
2000,Број,M,11,16719
2000,Број,M,12,17327
2000,Број,M,13,17380
2000,Број,M,14,17203
2000,Број,M,15,17266
2000,Број,M,16,17584
2000,Број,M,17,16955
2000,Број,M,18,17006
2000,Број,M,19,17129
2000,Број,M,20,16670
2000,Број,M,21,16484
2000,Број,M,22,16398
2000,Број,M,23,16242
2000,Број,M,24,16680
2000,Број,M,25,16119
2000,Број,M,26,15866
2000,Број,M,27,15569
2000,Број,M,28,16365
2000,Број,M,29,16007
2000,Број,M,30,15359
2000,Број,M,31,16483
2000,Број,M,32,16575
2000,Број,M,33,17072
2000,Број,M,34,17465
2000,Број,M,35,17578
2000,Број,M,36,17770
2000,Број,M,37,17869
2000,Број,M,38,18422
2000,Број,M,39,18294
2000,Број,M,40,18014
2000,Број,M,41,18398
2000,Број,M,42,17112
2000,Број,M,43,16719
2000,Број,M,44,17077
2000,Број,M,45,16995
2000,Број,M,46,16588
2000,Број,M,47,16116
2000,Број,M,48,14611
2000,Број,M,49,13610
2000,Број,M,50,13678
2000,Број,M,51,12817
2000,Број,M,52,11537
2000,Број,M,53,12196
2000,Број,M,54,9659
2000,Број,M,55,8994
2000,Број,M,56,8930
2000,Број,M,57,8958
2000,Број,M,58,10550
2000,Број,M,59,11139
2000,Број,M,60,11670
2000,Број,M,61,10902
2000,Број,M,62,10827
2000,Број,M,63,10745
2000,Број,M,64,10570
2000,Број,M,65,9886
2000,Број,M,66,9257
2000,Број,M,67,8468
2000,Број,M,68,8265
2000,Број,M,69,7734
2000,Број,M,70,6928
2000,Број,M,71,6225
2000,Број,M,72,5185
2000,Број,M,73,4214
2000,Број,M,74,3405
2000,Број,M,75,2674
2000,Број,M,76,2292
2000,Број,M,77,1910
2000,Број,M,78,1506
2000,Број,M,79,1446
2000,Број,M,80,1048
2000,Број,M,81,560
2000,Број,M,82,412
2000,Број,M,83,385
2000,Број,M,84,467
2000,Број,M,85+,2310
2000,Број,Ж,Укупно,1123160
2000,Број,Ж,0,12676
2000,Број,Ж,1,13559
2000,Број,Ж,2,14912
2000,Број,Ж,3,16966
2000,Број,Ж,4,17147
2000,Број,Ж,5,16705
2000,Број,Ж,6,13266
2000,Број,Ж,7,12437
2000,Број,Ж,8,15032
2000,Број,Ж,9,15922
2000,Број,Ж,10,15938
2000,Број,Ж,11,16068
2000,Број,Ж,12,16509
2000,Број,Ж,13,16153
2000,Број,Ж,14,16292
2000,Број,Ж,15,16331
2000,Број,Ж,16,17069
2000,Број,Ж,17,16373
2000,Број,Ж,18,16196
2000,Број,Ж,19,16507
2000,Број,Ж,20,16166
2000,Број,Ж,21,15971
2000,Број,Ж,22,16047
2000,Број,Ж,23,16116
2000,Број,Ж,24,16529
2000,Број,Ж,25,16079
2000,Број,Ж,26,16022
2000,Број,Ж,27,15923
2000,Број,Ж,28,16319
2000,Број,Ж,29,16000
2000,Број,Ж,30,15332
2000,Број,Ж,31,16332
2000,Број,Ж,32,16580
2000,Број,Ж,33,17125
2000,Број,Ж,34,17587
2000,Број,Ж,35,17917
2000,Број,Ж,36,17770
2000,Број,Ж,37,18050
2000,Број,Ж,38,18879
2000,Број,Ж,39,18550
2000,Број,Ж,40,18581
2000,Број,Ж,41,18369
2000,Број,Ж,42,17852
2000,Број,Ж,43,16770
2000,Број,Ж,44,17052
2000,Број,Ж,45,17524
2000,Број,Ж,46,16509
2000,Број,Ж,47,16920
2000,Број,Ж,48,15446
2000,Број,Ж,49,14489
2000,Број,Ж,50,14695
2000,Број,Ж,51,14167
2000,Број,Ж,52,12949
2000,Број,Ж,53,13544
2000,Број,Ж,54,10615
2000,Број,Ж,55,10207
2000,Број,Ж,56,9891
2000,Број,Ж,57,10518
2000,Број,Ж,58,11707
2000,Број,Ж,59,12733
2000,Број,Ж,60,13497
2000,Број,Ж,61,12661
2000,Број,Ж,62,12847
2000,Број,Ж,63,12478
2000,Број,Ж,64,12214
2000,Број,Ж,65,12058
2000,Број,Ж,66,11275
2000,Број,Ж,67,10413
2000,Број,Ж,68,10077
2000,Број,Ж,69,9309
2000,Број,Ж,70,8866
2000,Број,Ж,71,8040
2000,Број,Ж,72,7299
2000,Број,Ж,73,6559
2000,Број,Ж,74,6059
2000,Број,Ж,75,5264
2000,Број,Ж,76,4491
2000,Број,Ж,77,4092
2000,Број,Ж,78,3400
2000,Број,Ж,79,3190
2000,Број,Ж,80,2326
2000,Број,Ж,81,1235
2000,Број,Ж,82,961
2000,Број,Ж,83,805
2000,Број,Ж,84,1031
2000,Број,Ж,85+,4823
2001,Број,Оба пола,Укупно,2208263
2001,Број,Оба пола,0,25071
2001,Број,Оба пола,1,25847
2001,Број,Оба пола,2,27430
2001,Број,Оба пола,3,30540
2001,Број,Оба пола,4,35179
2001,Број,Оба пола,5,35448
2001,Број,Оба пола,6,34154
2001,Број,Оба пола,7,27441
2001,Број,Оба пола,8,25764
2001,Број,Оба пола,9,30192
2001,Број,Оба пола,10,32725
2001,Број,Оба пола,11,32889
2001,Број,Оба пола,12,32780
2001,Број,Оба пола,13,33827
2001,Број,Оба пола,14,33529
2001,Број,Оба пола,15,33488
2001,Број,Оба пола,16,33585
2001,Број,Оба пола,17,34637
2001,Број,Оба пола,18,33309
2001,Број,Оба пола,19,33184
2001,Број,Оба пола,20,33617
2001,Број,Оба пола,21,32816
2001,Број,Оба пола,22,32437
2001,Број,Оба пола,23,32428
2001,Број,Оба пола,24,32339
2001,Број,Оба пола,25,33187
2001,Број,Оба пола,26,32179
2001,Број,Оба пола,27,31860
2001,Број,Оба пола,28,31475
2001,Број,Оба пола,29,32662
2001,Број,Оба пола,30,31989
2001,Број,Оба пола,31,30671
2001,Број,Оба пола,32,32793
2001,Број,Оба пола,33,33124
2001,Број,Оба пола,34,34168
2001,Број,Оба пола,35,35024
2001,Број,Оба пола,36,35452
2001,Број,Оба пола,37,35502
2001,Број,Оба пола,38,35880
2001,Број,Оба пола,39,37236
2001,Број,Оба пола,40,36785
2001,Број,Оба пола,41,36526
2001,Број,Оба пола,42,36712
2001,Број,Оба пола,43,34878
2001,Број,Оба пола,44,33425
2001,Број,Оба пола,45,34057
2001,Број,Оба пола,46,34409
2001,Број,Оба пола,47,33002
2001,Број,Оба пола,48,32902
2001,Број,Оба пола,49,29942
2001,Број,Оба пола,50,27965
2001,Број,Оба пола,51,28236
2001,Број,Оба пола,52,26849
2001,Број,Оба пола,53,24311
2001,Број,Оба пола,54,25590
2001,Број,Оба пола,55,20127
2001,Број,Оба пола,56,19038
2001,Број,Оба пола,57,18660
2001,Број,Оба пола,58,19267
2001,Број,Оба пола,59,21992
2001,Број,Оба пола,60,23538
2001,Број,Оба пола,61,24801
2001,Број,Оба пола,62,23205
2001,Број,Оба пола,63,23294
2001,Број,Оба пола,64,22777
2001,Број,Оба пола,65,22283
2001,Број,Оба пола,66,21381
2001,Број,Оба пола,67,19948
2001,Број,Оба пола,68,18328
2001,Број,Оба пола,69,17764
2001,Број,Оба пола,70,16418
2001,Број,Оба пола,71,15193
2001,Број,Оба пола,72,13661
2001,Број,Оба пола,73,11917
2001,Број,Оба пола,74,10204
2001,Број,Оба пола,75,8937
2001,Број,Оба пола,76,7419
2001,Број,Оба пола,77,6337
2001,Број,Оба пола,78,5528
2001,Број,Оба пола,79,4520
2001,Број,Оба пола,80,4228
2001,Број,Оба пола,81,3073
2001,Број,Оба пола,82,1611
2001,Број,Оба пола,83,1220
2001,Број,Оба пола,84,1021
2001,Број,Оба пола,85+,7126
2001,Број,M,Укупно,1080395
2001,Број,M,0,12825
2001,Број,M,1,13177
2001,Број,M,2,13875
2001,Број,M,3,15630
2001,Број,M,4,18214
2001,Број,M,5,18302
2001,Број,M,6,17451
2001,Број,M,7,14175
2001,Број,M,8,13328
2001,Број,M,9,15160
2001,Број,M,10,16807
2001,Број,M,11,16953
2001,Број,M,12,16715
2001,Број,M,13,17320
2001,Број,M,14,17377
2001,Број,M,15,17198
2001,Број,M,16,17259
2001,Број,M,17,17576
2001,Број,M,18,16942
2001,Број,M,19,16992
2001,Број,M,20,17116
2001,Број,M,21,16657
2001,Број,M,22,16470
2001,Број,M,23,16381
2001,Број,M,24,16231
2001,Број,M,25,16661
2001,Број,M,26,16104
2001,Број,M,27,15849
2001,Број,M,28,15556
2001,Број,M,29,16349
2001,Број,M,30,15992
2001,Број,M,31,15346
2001,Број,M,32,16471
2001,Број,M,33,16554
2001,Број,M,34,17049
2001,Број,M,35,17448
2001,Број,M,36,17554
2001,Број,M,37,17749
2001,Број,M,38,17844
2001,Број,M,39,18377
2001,Број,M,40,18255
2001,Број,M,41,17969
2001,Број,M,42,18365
2001,Број,M,43,17052
2001,Број,M,44,16667
2001,Број,M,45,17025
2001,Број,M,46,16922
2001,Број,M,47,16524
2001,Број,M,48,16031
2001,Број,M,49,14533
2001,Број,M,50,13522
2001,Број,M,51,13586
2001,Број,M,52,12731
2001,Број,M,53,11420
2001,Број,M,54,12106
2001,Број,M,55,9583
2001,Број,M,56,8893
2001,Број,M,57,8836
2001,Број,M,58,8827
2001,Број,M,59,10383
2001,Број,M,60,10923
2001,Број,M,61,11434
2001,Број,M,62,10699
2001,Број,M,63,10598
2001,Број,M,64,10479
2001,Број,M,65,10258
2001,Број,M,66,9556
2001,Број,M,67,8906
2001,Број,M,68,8135
2001,Број,M,69,7930
2001,Број,M,70,7380
2001,Број,M,71,6596
2001,Број,M,72,5902
2001,Број,M,73,4891
2001,Број,M,74,3967
2001,Број,M,75,3171
2001,Број,M,76,2462
2001,Број,M,77,2130
2001,Број,M,78,1726
2001,Број,M,79,1379
2001,Број,M,80,1289
2001,Број,M,81,936
2001,Број,M,82,482
2001,Број,M,83,359
2001,Број,M,84,326
2001,Број,M,85+,2217
2001,Број,Ж,Укупно,1127868
2001,Број,Ж,0,12246
2001,Број,Ж,1,12670
2001,Број,Ж,2,13555
2001,Број,Ж,3,14910
2001,Број,Ж,4,16965
2001,Број,Ж,5,17146
2001,Број,Ж,6,16703
2001,Број,Ж,7,13266
2001,Број,Ж,8,12436
2001,Број,Ж,9,15032
2001,Број,Ж,10,15918
2001,Број,Ж,11,15936
2001,Број,Ж,12,16065
2001,Број,Ж,13,16507
2001,Број,Ж,14,16152
2001,Број,Ж,15,16290
2001,Број,Ж,16,16326
2001,Број,Ж,17,17061
2001,Број,Ж,18,16367
2001,Број,Ж,19,16192
